2024-06-03 10:15:56,292 DEBUG   HandlerThread:3609715 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-477.21.1.el8_8.x86_64-x86_64-with-glibc2.28', 'python': '3.12.1', 'heartbeatAt': '2024-06-03T14:15:56.283532', 'startedAt': '2024-06-03T14:15:55.910482', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/scratch4/lisik3/emcmaho7/SIEEG_analysis/scripts/test.py', 'codePathLocal': 'scripts/test.py', 'codePath': 'scripts/test.py', 'git': {'remote': 'https://github.com/Isik-lab/SIEEG_analysis.git', 'commit': 'bf0d33cf1380d6f76acf56a53e768ac957d0adbf'}, 'email': 'emaliemcmahon@gmail.com', 'root': '/scratch4/lisik3/emcmaho7/SIEEG_analysis', 'host': 'sr07', 'username': 'emcmaho7', 'executable': '/home/emcmaho7/.conda/envs/eeg/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3.8242031249999973, 'min': 4100.0, 'max': 4100.0}, 'cpu_freq_per_core': [{'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 2.955, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 2.999, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 2.997, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 4.1, 'min': 4100.0, 'max': 4100.0}, {'current': 2.999, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 3.0, 'min': 4100.0, 'max': 4100.0}, {'current': 2.999, 'min': 4100.0, 'max': 4100.0}], 'disk': {'/': {'total': 49.9755859375, 'used': 9.149116516113281}}, 'memory': {'total': 251.61113357543945}}
2024-06-03 10:15:56,294 INFO    HandlerThread:3609715 [system_monitor.py:probe():224] Finished collecting system info
2024-06-03 10:15:56,294 INFO    HandlerThread:3609715 [system_monitor.py:probe():227] Publishing system info
2024-06-03 10:15:56,294 DEBUG   HandlerThread:3609715 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-03 10:15:57,189 INFO    Thread-12 :3609715 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/conda-environment.yaml
2024-06-03 10:16:03,904 DEBUG   HandlerThread:3609715 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-03 10:16:03,905 INFO    HandlerThread:3609715 [system_monitor.py:probe():229] Finished publishing system info
2024-06-03 10:16:03,909 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: status_report
2024-06-03 10:16:03,909 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: keepalive
2024-06-03 10:16:03,909 DEBUG   SenderThread:3609715 [sender.py:send():378] send: files
2024-06-03 10:16:03,909 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-06-03 10:16:04,193 INFO    wandb-upload_0:3609715 [upload_job.py:push():130] Uploaded file /tmp/tmp2niqnsbowandb/tcqq6fo9-wandb-metadata.json
2024-06-03 10:16:04,207 INFO    Thread-12 :3609715 [dir_watcher.py:_on_file_modified():288] file/dir modified: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/conda-environment.yaml
2024-06-03 10:16:04,207 INFO    Thread-12 :3609715 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/wandb-metadata.json
2024-06-03 10:16:04,336 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: python_packages
2024-06-03 10:16:04,337 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: python_packages
2024-06-03 10:16:04,337 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: stop_status
2024-06-03 10:16:04,338 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: stop_status
2024-06-03 10:16:04,355 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,355 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,356 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,356 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,356 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,356 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,356 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,356 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: partial_history
2024-06-03 10:16:04,454 DEBUG   SenderThread:3609715 [sender.py:send():378] send: telemetry
2024-06-03 10:16:04,454 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,454 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,456 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,457 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,457 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,457 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,457 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,457 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,457 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,457 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,457 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,458 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,458 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,458 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,458 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,458 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,458 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,458 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,458 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,458 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,459 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,459 DEBUG   SenderThread:3609715 [sender.py:send():378] send: history
2024-06-03 10:16:04,459 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: summary_record
2024-06-03 10:16:04,459 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,459 DEBUG   SenderThread:3609715 [sender.py:send():378] send: telemetry
2024-06-03 10:16:04,459 DEBUG   SenderThread:3609715 [sender.py:send():378] send: exit
2024-06-03 10:16:04,459 INFO    SenderThread:3609715 [sender.py:send_exit():585] handling exit code: 0
2024-06-03 10:16:04,459 INFO    SenderThread:3609715 [sender.py:send_exit():587] handling runtime: 8
2024-06-03 10:16:04,459 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,459 INFO    SenderThread:3609715 [sender.py:send_exit():593] send defer
2024-06-03 10:16:04,459 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,459 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-03 10:16:04,460 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,460 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 0
2024-06-03 10:16:04,460 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 1
2024-06-03 10:16:04,460 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,460 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-03 10:16:04,460 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,460 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 1
2024-06-03 10:16:04,460 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 2
2024-06-03 10:16:04,460 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,460 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-03 10:16:04,460 INFO    HandlerThread:3609715 [system_monitor.py:finish():203] Stopping system monitor
2024-06-03 10:16:04,460 DEBUG   SystemMonitor:3609715 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-03 10:16:04,460 DEBUG   SystemMonitor:3609715 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-03 10:16:04,460 DEBUG   SystemMonitor:3609715 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-03 10:16:04,460 INFO    HandlerThread:3609715 [interfaces.py:finish():200] Joined cpu monitor
2024-06-03 10:16:04,460 INFO    HandlerThread:3609715 [interfaces.py:finish():200] Joined disk monitor
2024-06-03 10:16:04,460 INFO    HandlerThread:3609715 [interfaces.py:finish():200] Joined memory monitor
2024-06-03 10:16:04,461 INFO    HandlerThread:3609715 [interfaces.py:finish():200] Joined network monitor
2024-06-03 10:16:04,461 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,461 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 2
2024-06-03 10:16:04,461 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 3
2024-06-03 10:16:04,461 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,461 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-03 10:16:04,461 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,461 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 3
2024-06-03 10:16:04,461 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 4
2024-06-03 10:16:04,461 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,461 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-03 10:16:04,461 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,461 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 4
2024-06-03 10:16:04,461 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 5
2024-06-03 10:16:04,461 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,461 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-03 10:16:04,461 DEBUG   SenderThread:3609715 [sender.py:send():378] send: summary
2024-06-03 10:16:04,462 INFO    SenderThread:3609715 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-06-03 10:16:04,462 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,462 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 5
2024-06-03 10:16:04,462 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 6
2024-06-03 10:16:04,475 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,475 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-03 10:16:04,476 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,476 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 6
2024-06-03 10:16:04,478 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: status_report
2024-06-03 10:16:04,534 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 7
2024-06-03 10:16:04,534 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,535 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-03 10:16:04,535 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,535 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 7
2024-06-03 10:16:04,535 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 8
2024-06-03 10:16:04,535 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,535 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-03 10:16:04,535 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:04,535 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 8
2024-06-03 10:16:04,535 INFO    SenderThread:3609715 [job_builder.py:build():432] Attempting to build job artifact
2024-06-03 10:16:04,535 INFO    SenderThread:3609715 [job_builder.py:_get_source_type():565] is repo sourced job
2024-06-03 10:16:04,553 INFO    SenderThread:3609715 [job_builder.py:build():541] adding wandb-job metadata file
2024-06-03 10:16:04,557 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 9
2024-06-03 10:16:04,557 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:04,557 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-03 10:16:04,557 DEBUG   SenderThread:3609715 [sender.py:send():378] send: artifact
2024-06-03 10:16:05,087 INFO    wandb-upload_1:3609715 [upload_job.py:push():88] Uploaded file /tmp/tmpc_t6l9x6/wandb-job.json
2024-06-03 10:16:05,146 INFO    wandb-upload_0:3609715 [upload_job.py:push():88] Uploaded file /home/emcmaho7/.local/share/wandb/artifacts/staging/tmpui931mfz
2024-06-03 10:16:05,207 INFO    Thread-12 :3609715 [dir_watcher.py:_on_file_modified():288] file/dir modified: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/config.yaml
2024-06-03 10:16:05,208 INFO    Thread-12 :3609715 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/wandb-summary.json
2024-06-03 10:16:05,208 INFO    Thread-12 :3609715 [dir_watcher.py:_on_file_created():271] file/dir created: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/requirements.txt
2024-06-03 10:16:05,355 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 10:16:05,696 INFO    SenderThread:3609715 [sender.py:send_artifact():1467] sent artifact job-https___github.com_Isik-lab_SIEEG_analysis.git_scripts_test.py - {'id': 'QXJ0aWZhY3Q6ODU4ODk5MzI4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MTgyMjI1MA==', 'latestArtifact': None}}
2024-06-03 10:16:05,696 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:05,696 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 9
2024-06-03 10:16:05,696 INFO    SenderThread:3609715 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-03 10:16:06,208 INFO    SenderThread:3609715 [dir_watcher.py:finish():388] scan: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files
2024-06-03 10:16:06,208 INFO    SenderThread:3609715 [dir_watcher.py:finish():402] scan save: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/conda-environment.yaml conda-environment.yaml
2024-06-03 10:16:06,209 INFO    SenderThread:3609715 [dir_watcher.py:finish():402] scan save: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/wandb-metadata.json wandb-metadata.json
2024-06-03 10:16:06,209 INFO    SenderThread:3609715 [dir_watcher.py:finish():402] scan save: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/config.yaml config.yaml
2024-06-03 10:16:06,209 INFO    SenderThread:3609715 [dir_watcher.py:finish():402] scan save: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/requirements.txt requirements.txt
2024-06-03 10:16:06,209 INFO    SenderThread:3609715 [dir_watcher.py:finish():402] scan save: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/wandb-summary.json wandb-summary.json
2024-06-03 10:16:06,209 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 10
2024-06-03 10:16:06,209 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 10:16:06,209 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:06,209 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-03 10:16:06,209 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:06,209 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 10
2024-06-03 10:16:06,209 INFO    SenderThread:3609715 [file_pusher.py:finish():169] shutting down file pusher
2024-06-03 10:16:06,356 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 10:16:06,356 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 10:16:06,382 INFO    wandb-upload_1:3609715 [upload_job.py:push():130] Uploaded file /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/conda-environment.yaml
2024-06-03 10:16:06,493 INFO    wandb-upload_2:3609715 [upload_job.py:push():130] Uploaded file /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/requirements.txt
2024-06-03 10:16:06,520 INFO    wandb-upload_0:3609715 [upload_job.py:push():130] Uploaded file /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/config.yaml
2024-06-03 10:16:06,523 INFO    wandb-upload_3:3609715 [upload_job.py:push():130] Uploaded file /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/files/wandb-summary.json
2024-06-03 10:16:06,724 INFO    Thread-11 (_thread_body):3609715 [sender.py:transition_state():613] send defer: 11
2024-06-03 10:16:06,724 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:06,724 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-03 10:16:06,724 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:06,724 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 11
2024-06-03 10:16:06,724 INFO    SenderThread:3609715 [file_pusher.py:join():175] waiting for file pusher
2024-06-03 10:16:06,724 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 12
2024-06-03 10:16:06,725 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:06,725 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-03 10:16:06,725 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:06,725 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 12
2024-06-03 10:16:06,725 INFO    SenderThread:3609715 [file_stream.py:finish():601] file stream finish called
2024-06-03 10:16:06,795 INFO    SenderThread:3609715 [file_stream.py:finish():605] file stream finish is done
2024-06-03 10:16:06,796 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 13
2024-06-03 10:16:06,796 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:06,796 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-03 10:16:06,796 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
2024-06-03 10:16:06,796 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 13
2024-06-03 10:16:06,796 INFO    SenderThread:3609715 [sender.py:transition_state():613] send defer: 14
2024-06-03 10:16:06,796 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: defer
2024-06-03 10:16:06,796 INFO    HandlerThread:3609715 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-03 10:16:06,796 DEBUG   SenderThread:3609715 [sender.py:send():378] send: final
2024-06-03 10:16:06,796 DEBUG   SenderThread:3609715 [sender.py:send():378] send: footer
2024-06-03 10:16:06,796 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: defer
